TSK,PSFC,U10,V10,Q2,RAINC,RAINNC,SNOW,TSLB,SMOIS,DATETIME,WIND_SPEED
276.7,98029,2.4,2.4,0.00716,0,0,0,280.7,0.2283,2018-05-06T13:00:00Z,3.39
281.7,99358,2.8,3.2,0.00706,0,0,0,282.3,0.2243,2018-05-06T13:00:00Z,4.25
280.5,101837,3.6,4.1,0.00639,0,0,0,273.2,1,2018-05-06T13:00:00Z,5.46
282.1,101552,2,1.9,0.00688,0,0.1,0,273.2,1,2018-05-06T13:00:00Z,2.76
281.2,100614,2.3,-1.4,0.00688,0,0,0,281.8,0.2795,2018-05-06T16:00:00Z,2.69
280.7,98658,4.3,-0.7,0.00679,0,0,0,281.5,0.2618,2018-05-06T16:00:00Z,4.36
281.6,97603,3.1,1.7,0.00677,0,0,0,281.5,0.2448,2018-05-06T16:00:00Z,3.54
279.9,100762,3.7,-2.4,0.00584,0,2.1,0,278.4,0.2677,2018-05-06T16:00:00Z,4.41
282,101968,2.6,-0.35,0.00562,0,1.1,0,273.2,1,2018-05-06T16:00:00Z,2.62
281.9,99929,3.1500000000000004,0.2,0.00635,0,0.2,0,281.4,0.2949,2018-05-06T16:00:00Z,3.16
282.8,100514,1.2,0,0.00707,0,1.5,0,281.8,0.2987,2018-05-06T16:00:00Z,1.2
280,101167,1.6,-2.6,0.00602,0,2.3,0,278.9,0.2695,2018-05-06T16:00:00Z,3.05
283.2,100171,1.4,3.4,0.00705,0,0,0,282.4,0.3054,2018-05-06T16:00:00Z,3.68
282.1,101806,5.6,-3.15,0.00684,0,0,0,273.2,1,2018-05-06T16:00:00Z,6.43
281.3,97876,3.6,0.4,0.00662,0,0,0,281.1,0.2373,2018-05-06T16:00:00Z,3.62
282.8,101914,4.2,0.9,0.00739,0,0,0,273.2,1,2018-05-06T16:00:00Z,4.3
280.1,98803,4.5,-2.5,0.00628,0,0.6,0,279.6,0.2615,2018-05-06T16:00:00Z,5.15
281.8,101963,4.3,0.5,0.00691,0,0,0,276.4,1,2018-05-06T16:00:00Z,4.33
281.3,95625,3,1.2,0.00676,0,0,0,280,0.2637,2018-05-06T16:00:00Z,3.23
282.1,97977,2.3,2.8,0.006835,0,0,0,281.3,0.3108,2018-05-06T16:00:00Z,3.62
280.4,100818,1.6,-2.2,0.00614,0,2.2,0,279,0.2695,2018-05-06T16:00:00Z,2.72
282,101594,2.6,-1.4,0.00649,0,0,0,281.7,0.2343,2018-05-06T16:00:00Z,2.95
280.9,99631,3,-1.6,0.00626,0,0,0,281.2,0.2298,2018-05-06T16:00:00Z,3.4
282.5,101855,2.4,-3.15,0.00583,0,1.3,0,273.2,1,2018-05-06T16:00:00Z,3.96
281.8,96792,3,3,0.00684,0,0.9,0,280.8,0.2888,2018-05-06T16:00:00Z,4.24
282.3,99441,3,0.2,0.00662,0,0,0,281.8,0.2303,2018-05-06T16:00:00Z,3.01
282.3,98116.5,2,2.8,0.00702,0,0.4,0,281.5,0.269,2018-05-06T16:00:00Z,3.44
280,99593,4.2,-2.3,0.00618,0,0,0,279.1,0.2531,2018-05-06T16:00:00Z,4.79
280.9,99104,4.1,-2,0.00676,0,0,0,281.7,0.2718,2018-05-06T16:00:00Z,4.56
280.2,98946,3.8,-2.15,0.0066,0,0.1,0,280.8,0.2347,2018-05-06T16:00:00Z,4.37
282,101823,1.5,2.3,0.00701,0,0.1,0,273.2,1,2018-05-06T16:00:00Z,2.75
282.5,100715,-0.5,-0.4,0.00649,0,0.1,0,281.2,0.3053,2018-05-06T16:00:00Z,0.64
281.4,99324,1.5,-1.3,0.00653,0,0.2,0,280.5,0.2796,2018-05-06T16:00:00Z,1.98
286,101619,4.3,2,0.00799,0,0,0,273.2,1,2018-05-06T16:00:00Z,4.74
282.1,97864,0.8,0.7,0.00619,0,0.2,0,280.7,0.2993,2018-05-06T16:00:00Z,1.06
279.9,99815,2.6,-2.4,0.00603,0,1.3,0,278.6,0.2704,2018-05-06T16:00:00Z,3.54
280.8,101944,5,-2.6,0.00645,0,0,0,273.2,1,2018-05-06T16:00:00Z,5.64
282,98028,2.1,1.6,0.0063,0,0,0,279.7,0.2267,2018-05-06T16:00:00Z,2.64
282.3,99393,2.4,1,0.00653,0,0,0,282,0.2221,2018-05-06T16:00:00Z,2.6
280.5,101937,4.8,-0.5,0.00634,0,0.1,0,273.2,1,2018-05-06T16:00:00Z,4.83
282.1,101482,1.8,2.3,0.006435,0,0.1,0,273.2,1,2018-05-06T16:00:00Z,2.92
288.94999999999993,100685,2,-0.7,0.00632,0,0,0,282.3,0.2799,2018-05-06T19:00:00Z,2.12
288.94999999999993,98781,3.9,-2.1,0.00626,0,0,0,281.7,0.2622,2018-05-06T19:00:00Z,4.43
285.1,97673,1.5,0.3,0.00674,0,0.1,0,282.7,0.2449,2018-05-06T19:00:00Z,1.53
288.94999999999993,100828,0.3,0.4,0.00484,0,2.1,0,281.3,0.2669,2018-05-06T19:00:00Z,0.5
282,102001,-0.7,0,0.00549,0,1.1,0,273.2,1,2018-05-06T19:00:00Z,0.7
287.7,99881,-1.4,0.4,0.00632,0,0.2,0,281.8,0.2949,2018-05-06T19:00:00Z,1.46
288.94999999999993,100505,0,1.7,0.00675,0,1.5,0,284,0.2982,2018-05-06T19:00:00Z,1.7
288.94999999999993,101216,-0.8,0.8,0.00505,0,2.3,0,281,0.29655,2018-05-06T19:00:00Z,1.13
288.94999999999993,100145,-0.9,1.1,0.00699,0,0,0,284.1,0.305,2018-05-06T19:00:00Z,1.42
282.1,102011,0.6,-2.5,0.00643,0,0,0,273.2,1,2018-05-06T19:00:00Z,2.57
288.94999999999993,98021,3.5,-1.7,0.00624,0,0,0,281.1,0.2377,2018-05-06T19:00:00Z,3.89
282.8,101969,2,-0.8,0.00737,0,0,0,273.2,1,2018-05-06T19:00:00Z,2.15
288.94999999999993,98915,1.1,0.4,0.00507,0,0.6,0,281.5,0.262,2018-05-06T19:00:00Z,1.17
281.8,102025,2.4,-1.2,0.00622,0,0,0,273.2,1,2018-05-06T19:00:00Z,2.68
283.7,95643,0.7,1,0.00669,0,0,0,280.8,0.264,2018-05-06T19:00:00Z,1.22
288.94999999999993,97987,-0.2,-0.09999999999999998,0.00685,0,0.8,0,283.2,0.3099,2018-05-06T19:00:00Z,0.22
288.94999999999993,100852,-1.1,0.5,0.00496,0,2.2,0,281,0.2693,2018-05-06T19:00:00Z,1.21
284.2,101693,-0.1,-2.2,0.00633,0,0,0,282.5,0.2347,2018-05-06T19:00:00Z,2.2
283.7,99727,0.1,-1.4,0.00616,0,0.2,0,281.75,0.2301,2018-05-06T19:00:00Z,1.4
283.95,101908,-0.1,0.6,0.00558,0,1.4,0,273.2,1,2018-05-06T19:00:00Z,0.61
285.6,96814,0.6,2.9,0.00672,0,0.9,0,283.1,0.2887,2018-05-06T19:00:00Z,2.96
288.94999999999993,99580,2.8,-0.9,0.00581,0,0.1,0,282.2,0.2308,2018-05-06T19:00:00Z,2.94
285.4,98197,0,1.5,0.00685,0,0.4,0,283.1,0.2688,2018-05-06T19:00:00Z,1.5
287.8,99728,0.8,-1.9,0.00572,0,0,0,280.8,0.2533,2018-05-06T19:00:00Z,2.06
288.94999999999993,99189,3.2,-0.8,0.00635,0,0,0,281.9,0.2716,2018-05-06T19:00:00Z,3.3
285.7,99042,0.3,-0.9,0.00577,0,0,0,281.3,0.2349,2018-05-06T19:00:00Z,0.95
282,101798,-1.1,4.5,0.00701,0,0.1,0,273.2,1,2018-05-06T19:00:00Z,4.63
286.4,100665,-1.9,-0.6,0.00632,0,0.1,0,281.9,0.3058,2018-05-06T19:00:00Z,1.99
288.1,99323,-0.2,-0.4,0.00615,0,0.2,0,280.9,0.279,2018-05-06T19:00:00Z,0.45
286,101648,2.4,-0.6,0.00794,0,0,0,273.2,1,2018-05-06T19:00:00Z,2.47
287.1,97840,1.1,1.3,0.00672,0,0.2,0,281.5,0.299,2018-05-06T19:00:00Z,1.7
288.94999999999993,99744,0.6,0.3,0.00495,0,1.3,0,281.2,0.2699,2018-05-06T19:00:00Z,0.67
280.8,102089,1.7,-3.15,0.00631,0,0,0,273.2,1,2018-05-06T19:00:00Z,3.58
288.94999999999993,98118,2,-0.8,0.00548,0,0,0,281.4,0.2274,2018-05-06T19:00:00Z,2.15
286.75,99502,2.7,-1,0.00655,0,0,0,282.8,0.2228,2018-05-06T19:00:00Z,2.88
280.5,102084,5.3,-2.5,0.00633,0,0.1,0,273.2,1,2018-05-06T19:00:00Z,5.86
282.1,101468,-0.8,3.2,0.00706,0,0.1,0,273.2,1,2018-05-06T19:00:00Z,3.3
288.94999999999993,100664,-0.2,-1,0.00637,0,0.1,0,284.1,0.2801,2018-05-06T22:00:00Z,1.02
288.94999999999993,98746,-0.5,-1.6,0.00624,0,0.1,0,283.2,0.2626,2018-05-06T22:00:00Z,1.68
288.94999999999993,97558,-2.1,0.3,0.00668,0,0.1,0,284.1,0.2451,2018-05-06T22:00:00Z,2.12
288.94999999999993,100636,-3.8,3.3,0.00537,0,2.1,0,285.9,0.2662,2018-05-06T22:00:00Z,5.03
282,101806,-5.9,2.1,0.00579,0,1.2,0,273.2,1,2018-05-06T22:00:00Z,6.26
288.2,101221,-3.3,1.8,0.0069,0,1.1,0,283.1,0.2948,2018-05-06T22:00:00Z,3.76
288.94999999999993,100343,-1,3.2,0.00689,0,1.5,0,286.8,0.2976,2018-05-06T22:00:00Z,3.35
288.94999999999993,101010,-3.8,3.5,0.0053,0,2.3,0,286.1,0.269,2018-05-06T22:00:00Z,5.17
288.94999999999993,100005,-2.6,3.8,0.00693,0,0,0,286.4,0.3045,2018-05-06T22:00:00Z,4.6
282.1,101929,-2,-0.3,0.00571,0,0,0,273.2,1,2018-05-06T22:00:00Z,2.02
288.94999999999993,97947,-1.1,2.2,0.00649,0,0,0,282.8,0.2381,2018-05-06T22:00:00Z,2.46
282.8,101935,0.6,-1.4,0.00717,0,0,0,273.2,1,2018-05-06T22:00:00Z,1.52
288.94999999999993,98759,-3.1,4.7,0.00539,0,0.6,0,285.1,0.2621,2018-05-06T22:00:00Z,5.63
281.8,101987,0.3,-0.7,0.00691,0,0,0,273.2,1,2018-05-06T22:00:00Z,0.76
288.94999999999993,95552,-0.3,3.7,0.00639,0,0.2,0,281.6,0.2641,2018-05-06T22:00:00Z,3.71
288.94999999999993,97859,-2.3,3.7,0.00666,0,0.8,0,284.9,0.309,2018-05-06T22:00:00Z,4.36
288.94999999999993,100653,-4.2,3.8,0.00545,0,2.2,0,286,0.269,2018-05-06T22:00:00Z,5.66
288.94999999999993,101595,-2.3,-0.7,0.00588,0,0.1,0,285.45,0.2349,2018-05-06T22:00:00Z,2.4
288.94999999999993,99623,-2.4,0.9,0.00579,0,0.2,0,285.725,0.2305,2018-05-06T22:00:00Z,2.56
282.5,101706,-5.5,2.7,0.00572,0,1.4,0,273.2,1,2018-05-06T22:00:00Z,6.13
288.94999999999993,96704,-1.9,3.7,0.00658,0,0.9,0,284.4,0.2885,2018-05-06T22:00:00Z,4.16
288.94999999999993,99489,-1.6,2.5,0.00643,0,0.1,0,283.5,0.2311,2018-05-06T22:00:00Z,2.97
288.94999999999993,97814,-0.9,3.1,0.00654,0,0.4,0,283.9,0.2684,2018-05-06T22:00:00Z,3.23
288.94999999999993,99618,-1.9,1.8,0.00523,0,0,0,284.6,0.2533,2018-05-06T22:00:00Z,2.62
288.94999999999993,99173,0.7,-1.4,0.00625,0,0.1,0,283.2,0.2714,2018-05-06T22:00:00Z,1.57
288.94999999999993,98918,-2.8,2.7,0.00559,0,0.3,0,284.2,0.2352,2018-05-06T22:00:00Z,3.89
282,101634,-2.6,2.8,0.00697,0,0.1,0,273.2,1,2018-05-06T22:00:00Z,3.82
287.1,100596,-2.9,1.8,0.00733,0,1.5,0,283.1,0.3063,2018-05-06T22:00:00Z,3.41
288.94999999999993,99232,-2.1,2.3,0.00675,0,1.3,0,282.7,0.65315,2018-05-06T22:00:00Z,3.11
286,101573,0.1,-0.9,0.00793,0,0,0,273.2,1,2018-05-06T22:00:00Z,0.91
288.94999999999993,97732,-2.4,2.6,0.0067,0,0.9,0,282.8,0.2987,2018-05-06T22:00:00Z,3.54
288.94999999999993,99729,-3.7,3.5,0.00542,0,1.3,0,285.3,0.2693,2018-05-06T22:00:00Z,5.09
280.8,101999,-2.4,-0.9,0.00623,0,0,0,273.2,1,2018-05-06T22:00:00Z,2.56
288.94999999999993,98011,-2,2.5,0.00648,0,0,0,284,0.2279,2018-05-06T22:00:00Z,3.2
288.94999999999993,99382,-2.7,2.5,0.00632,0,0.3,0,284.4,0.2233,2018-05-06T22:00:00Z,3.68
280.5,102013,-0.6,-0.8,0.00633,0,0.1,0,273.2,0.2256,2018-05-06T22:00:00Z,1
282.1,101293,-2,2.8,0.00695,0,0.1,0,273.2,1,2018-05-06T22:00:00Z,3.44
287.3,100490,-4.7,0.9,0.00705,0,0.1,0,287.1,0.2802,2018-05-07T01:00:00Z,4.79
287.9,98598,-2.3,2.1,0.00676,0,0.3,0,286.6,0.2627,2018-05-07T01:00:00Z,3.11
288.5,99544,-3.1,3.7,0.0067,0,3.1,0,286,0.2449,2018-05-07T01:00:00Z,4.83
288.4,100341,-4,4.9,0.00583,0,2.1,0,288.8,0.2646,2018-05-07T01:00:00Z,6.33
282,101503,-4.8,2.2,0.00605,0,1.2,0,273.2,1,2018-05-07T01:00:00Z,5.28
286.5,99681,-3.3,3.5,0.00754,0,1.5,0,284.6,0.2949,2018-05-07T01:00:00Z,4.81
286.8,100126,-0.3,2.85,0.00704,0,1.9,0,288.8,0.2962,2018-05-07T01:00:00Z,2.87
288.1,100706,-4.9,4.4,0.006,0,2.3,0,288.3,0.2681,2018-05-07T01:00:00Z,6.59
288.94999999999993,99863,-3.9,5.6,0.00776,0,0.2,0,288.4,0.3033,2018-05-07T01:00:00Z,6.82
282.1,101739,-4.9,3.6,0.00611,0,0,0,273.2,1,2018-05-07T01:00:00Z,6.08
288.94999999999993,97738,-2.4,5.5,0.00638,0,0.2,0,285.8,0.2384,2018-05-07T01:00:00Z,6
282.8,101760,-5.4,0.7,0.00706,0,0,0,273.2,1,2018-05-07T01:00:00Z,5.45
288.7,98516,-4.3,7,0.00576,0,0.6,0,286.9,0.2615,2018-05-07T01:00:00Z,8.22
281.8,101821,-5.8,2.2,0.00664,0,0,0,273.2,1,2018-05-07T01:00:00Z,6.2
288.6,95410,-3.8,5.3,0.00678,0,1.2,0,284.8,0.2641,2018-05-07T01:00:00Z,6.52
286.8,97689,-2.5,4.9,0.00716,0,1.4,0,286.7,0.3074,2018-05-07T01:00:00Z,5.5
288.4,100368,-5.2,4.9,0.00626,0,2.2,0,288.1,0.268,2018-05-07T01:00:00Z,7.14
288.94999999999993,101364,-4,-0.7,0.00641,0,0.8,0,286.5,0.2349,2018-05-07T01:00:00Z,4.06
288.94999999999993,99410,-3.9,0.9,0.00629,0,0.8,0,285.5,0.2305,2018-05-07T01:00:00Z,4
282.5,101404,-4,2.7,0.00619,0,1.4,0,273.2,1,2018-05-07T01:00:00Z,4.83
287.5,96540,-2.7,4.7,0.007,0,2.4,0,286,0.2876,2018-05-07T01:00:00Z,5.42
288.94999999999993,99260,-2.7,5.1,0.00636,0,0.2,0,286.3,0.2312,2018-05-07T01:00:00Z,5.77
288.9,97651,-2.2,5.1,0.00706,0,2.5,0,286.4,0.2677,2018-05-07T01:00:00Z,5.55
288.94999999999993,99419,-6.000000000000001,2.5,0.00589,0,0,0,285.3,0.253,2018-05-07T01:00:00Z,6.5
288.4,99016,-3.7,1.2,0.00675,0,0.3,0,286.8,0.2711,2018-05-07T01:00:00Z,3.89
288.94999999999993,98696,-4.6,3.6,0.00632,0,0.4,0,285.8,0.2351,2018-05-07T01:00:00Z,5.84
282,101485,-2.3,7.4,0.006535,0,0.1,0,273.2,1,2018-05-07T01:00:00Z,7.75
287.2,100479,-2.2,3.5,0.00792,0,0.25,0,284.1,0.3075,2018-05-07T01:00:00Z,4.13
288.94999999999993,99074,-3.5,3,0.00732,0,2.2,0,285.2,0.2782,2018-05-07T01:00:00Z,4.61
286,101356,-4.1,3.25,0.00815,0,0,0,284.65,1,2018-05-07T01:00:00Z,5.23
288,97615,-3.6,4.5,0.00736,0,1.7,0,284.6,0.2985,2018-05-07T01:00:00Z,5.76
287.6,99451,-4,5.7,0.00574,0,1.3,0,287.6,0.2679,2018-05-07T01:00:00Z,6.96
280.8,101803,-4.7,1.9,0.00615,0,0,0,273.2,1,2018-05-07T01:00:00Z,5.07
288.94999999999993,97775,-3.3,6.8,0.00661,0,0.5,0,287.6,0.228,2018-05-07T01:00:00Z,7.56
288.94999999999993,99132,-3.3,5.1,0.00654,0,0.6,0,287.6,0.2235,2018-05-07T01:00:00Z,6.07
280.5,101847,-4.2,2.5,0.00633,0,0.1,0,273.2,1,2018-05-07T01:00:00Z,4.89
282.1,101135,-2.3,6.4,0.00711,0,0.2,0,273.2,1,2018-05-07T01:00:00Z,6.8
281.1,100232,-5.1,1.4,0.00758,0,0.1,0,287.7,0.2793,2018-05-07T04:00:00Z,5.29
282.8,98341,-3.7,3.5,0.00724,0,0.3,0,287.5,0.2625,2018-05-07T04:00:00Z,5.09
281,97149,-1.6,6.5,0.00754,0,3.3,0,287.1,0.2459,2018-05-07T04:00:00Z,6.69
281.6,100099,-1.8,6.6,0.00662,0,2.1,0,288.6,0.262,2018-05-07T04:00:00Z,6.84
282,101261,-2.3,3.7,0.00673,0,1.2,0,273.2,1,2018-05-07T04:00:00Z,4.36
283.7,99510,-1.3,4.2,0.0083,0,1.7,0,285.1,0.2944,2018-05-07T04:00:00Z,4.4
280.9,100009,-0.9,4.1,0.0085,0,2.1,0,288.3,0.2945,2018-05-07T04:00:00Z,4.2
281.6,100511,-2,5.4,0.0069,0,2.6,0,288.7,0.2656,2018-05-07T04:00:00Z,5.76
281.25,99719,-1.3,1.8,0.00834,0,0.8,0,288.8,0.3017,2018-05-07T04:00:00Z,2.22
282.1,100115,-6.000000000000001,3.3,0.00654,0,0.6,0,273.2,1,2018-05-07T04:00:00Z,6.85
282,97490,-3.7,5.8,0.00715,0,0.2,0,287.1,0.2382,2018-05-07T04:00:00Z,6.88
282.8,101508,-4.2,1.6,0.00672,0,0,0,273.2,1,2018-05-07T04:00:00Z,4.49
280.7,98292,-4.8,6.7,0.00668,0,0.6,0,287.9,0.2599,2018-05-07T04:00:00Z,8.24
281.8,99900,-3.4,3.5,0.0067,0,0,0,273.2,1,2018-05-07T04:00:00Z,4.88
281.6,95212,-5.4,6.9,0.00707,0,1.6,0,286.5,0.2645,2018-05-07T04:00:00Z,8.76
284.4,97521,-1.5,4.2,0.0083,0,2.1,0,286.4,0.3064,2018-05-07T04:00:00Z,4.46
281.2,100188,-2.5,4.5,0.00707,0,2.6,0,288.4,0.2657,2018-05-07T04:00:00Z,5.15
282.8,101045,-3.9,-1.5,0.00692,0,1.3,0,288.6,0.2345,2018-05-07T04:00:00Z,4.18
281.2,99120,-3.9,0.9,0.00701,0,1.5,0,287.4,0.2302,2018-05-07T04:00:00Z,4
282.5,101156,-1.4,3.7,0.00688,0,1.4,0,273.2,1,2018-05-07T04:00:00Z,3.96
284.2,96356,-2.2,5.7,0.00782,0,3.3,0,280.29999999999995,0.2877,2018-05-07T04:00:00Z,6.11
283,99000,-4,5.6,0.00721,0,0.2,0,287.7,0.2311,2018-05-07T04:00:00Z,6.88
282.9,97453,-2.1,5.2,0.00761,0,3.1,0,287.6,0.2681,2018-05-07T04:00:00Z,5.61
280.8,99142,-6.000000000000001,0.6,0.00632,0,0.7,0,287.2,0.2496,2018-05-07T04:00:00Z,6.03
283,98757,-4.4,2.6,0.00736,0,0.3,0,287.8,0.2704,2018-05-07T04:00:00Z,5.11
280.6,98434,-5.7,1.6,0.00692,0,0.6,0,287.5,0.2342,2018-05-07T04:00:00Z,5.92
281.8,101371,0,2.1,0.00704,0,0.2,0,273.2,1,2018-05-07T04:00:00Z,2.1
281.20000000000005,100309,-2.85,4.6,0.00817,0,2.9,0,285.1,0.3081,2018-05-07T04:00:00Z,5.41
280.4,98906,-0.1,3.5,0.00879,0,2.6,0,286.7,0.2777,2018-05-07T04:00:00Z,3.5
286,101129,-0.9,0.7,0.00873,0,0,0,273.2,1,2018-05-07T04:00:00Z,1.14
283.9,97447,-1.5,4.7,0.0082,0,2.2,0,285.9,0.2981,2018-05-07T04:00:00Z,4.93
281,99220,-3.1,7.1,0.00666,0,1.3,0,287.7,0.2655,2018-05-07T04:00:00Z,7.75
280.8,98333.5,-5.3,2.6,0.00643,0,0.6,0,273.2,1,2018-05-07T04:00:00Z,5.9
281.7,97556,-3.2,4.85,0.00735,0,0.5,0,288.8,0.2279,2018-05-07T04:00:00Z,5.81
283.1,98884,-3.7,4.9,0.00735,0,0.6,0,289,0.2234,2018-05-07T04:00:00Z,6.14
280.5,101554,-5.1,3.9,0.00634,0,0.1,0,273.2,1,2018-05-07T04:00:00Z,6.42
282.1,101029,1,4,0.00712,0,0.2,0,273.2,1,2018-05-07T04:00:00Z,4.12
277.1,101291.5,-4.5,0.2,0.00884,0,0.15000000000000002,0,286,0.2777,2018-05-07T07:00:00Z,4.5
277.9,98196,-2.4,2.5,0.00876,0,0.3,0,285.8,0.2611,2018-05-07T07:00:00Z,3.47
280.8,96995,0,4.9,0.008,0,3.3,0,285.3,0.245,2018-05-07T07:00:00Z,4.9
279.7,100011,-1.6,2.8,0.00775,0,2.4,0,285.5,0.2594,2018-05-07T07:00:00Z,3.22
281.8,101162,-0.2,5.6,0.00707,0,1.2,0,273.2,1,2018-05-07T07:00:00Z,5.6
279.6,99372,-1.9,3.7,0.00741,0,1.7,0,284.7,0.2937,2018-05-07T07:00:00Z,4.16
282.8,99923,4.2,3.2,0.00796,0,2.1,0,285.6,0.2926,2018-05-07T07:00:00Z,5.28
281.20000000000005,100435,2.1,2.3,0.00804,0,2.6,0,285.8,0.2643,2018-05-07T07:00:00Z,3.11
283,99583,2.2,0.7,0.00826,0,1.2,0,287.2,0.3005,2018-05-07T07:00:00Z,2.31
281.4,101185,-5.8,5.8,0.00675,0,0.6,0,273.2,1,2018-05-07T07:00:00Z,8.2
278.4,97327,-2.1,5.7,0.00796,0,0.2,0,285.8,0.2372,2018-05-07T07:00:00Z,6.07
282.2,101349,-4.8,3.6,0.0071,0,0,0,273.2,1,2018-05-07T07:00:00Z,6
279.4,98103,-4.8,3.8,0.0075,0,0.9,0,279.5,0.2586,2018-05-07T07:00:00Z,6.12
281.4,101412,-4.7,6.1,0.00694,0,0.1,0,273.2,1,2018-05-07T07:00:00Z,7.7
280.5,95102,-2,6.7,0.00852,0,1.8,0,284.4,0.2638,2018-05-07T07:00:00Z,6.99
282.5,97421,1.5,1.6,0.00849,0,3.2,0,284.9,0.3052,2018-05-07T07:00:00Z,2.19
280.1,100098,2.8,1.7,0.00816,0,2.8,0,285.8,0.2645,2018-05-07T07:00:00Z,3.28
279.8,100824,-2.1,0.8,0.00791,0,1.3,0,286.9,0.2343,2018-05-07T07:00:00Z,2.25
278.8,98910,-2,1.25,0.00816,0,1.6,0,286.1,0.2303,2018-05-07T07:00:00Z,2.36
282.5,101077,-0.5,4.2,0.00732,0,1.4,0,273.2,1,2018-05-07T07:00:00Z,4.23
281.9,96238,1.1,3.8,0.00848,0,4,0,285.2,0.2871,2018-05-07T07:00:00Z,3.96
280.4,98813,-2.5,5.7,0.00805,0,0.2,0,286.6,0.23,2018-05-07T07:00:00Z,6.22
281,97327,0.6,5.5,0.00852,0,3.2,0,285.6,0.2668,2018-05-07T07:00:00Z,5.53
277.5,98906,-6.000000000000001,0.9,0.00712,0,0.7,0,285.3,0.2519,2018-05-07T07:00:00Z,6.07
277.1,98620,-3.6,1.3,0.00898,0,0.3,0,285.9,0.2685,2018-05-07T07:00:00Z,3.83
280,98238,-3,5.2,0.008,0,0.7,0,285.7,0.2338,2018-05-07T07:00:00Z,6
282.1,101225,2.1,3.7,0.00671,0,0.2,0,273.2,1,2018-05-07T07:00:00Z,4.25
279.1,100171,0,4,0.00845,0,2.9,0,284.5,0.3081,2018-05-07T07:00:00Z,4
277.2,98768,1.6,3.1,0.00904,0,2.6,0,285.1,0.2765,2018-05-07T07:00:00Z,3.49
285.7,101008,0.6,4.3,0.00815,0,0,0,273.2,1,2018-05-07T07:00:00Z,4.34
280.4,97319,-0.9,4.8,0.0087,0,2.3,0,285,0.2974,2018-05-07T07:00:00Z,4.88
280.1,99090,-2.8,1.3,0.00764,0,2.1,0,285.3,0.2633,2018-05-07T07:00:00Z,3.09
280.3,101199,-6.000000000000001,4.4,0.00647,0,0.6,0,273.2,1,2018-05-07T07:00:00Z,7.44
279.6,97406,0.4,5.6,0.00754,0,0.5,0,286.5,0.2267,2018-05-07T07:00:00Z,5.61
279.5,98712,-0.2,5.5,0.00768,0,0.6,0,279.85,0.2225,2018-05-07T07:00:00Z,5.5
280.2,101289,-6.000000000000001,6.3,0.00636,0,0.1,0,273.2,1,2018-05-07T07:00:00Z,8.7
282.3,100895,3.4,2.4,0.00713,0,0.2,0,273.2,1,2018-05-07T07:00:00Z,4.16
276.4,99901,-3,0.8,0.00786,0,0.1,0,282.1,0.2772,2018-05-07T10:00:00Z,3.1
277.7,97988,-1.4,1.6,0.0083,0,0.3,0,280.8,0.2605,2018-05-07T10:00:00Z,2.13
282.2,96818,2.2,2.1,0.00812,0,3.3,0,281.5,0.2441,2018-05-07T10:00:00Z,3.04
281.2,99857,3.6,2.4,0.00757,0,2.4,0,280,0.2585,2018-05-07T10:00:00Z,4.33
281.8,100984,5.1,5.5,0.00708,0,1.2,0,273.2,1,2018-05-07T10:00:00Z,7.5
280.8,99187,-1.6,3.4,0.00858,0,1.7,0,282.8,0.2934,2018-05-07T10:00:00Z,3.76
283,99674,2.4,1.9,0.00718,0,2.2,0,282.1,0.2918,2018-05-07T10:00:00Z,3.06
282.1,100258,4.1,2.5,0.0075,0,2.6,0,282.45000000000005,0.2634,2018-05-07T10:00:00Z,4.8
282.6,99361,1.3,4.3,0.00785,0,1.4,0,282.9,0.3,2018-05-07T10:00:00Z,4.49
281.4,100970,-5.5,6.9,0.00703,0,0.6,0,273.2,1,2018-05-07T10:00:00Z,8.82
282,97160,-1.7,3.6,0.00851,0,0.2,0,282.3,0.2366,2018-05-07T10:00:00Z,3.98
282.2,101150,-2.9,5.6,0.00699,0,0,0,273.2,1,2018-05-07T10:00:00Z,6.31
277.6,97974,1.1,0.1,0.00851,0,0.1,0,279.7,0.258,2018-05-07T10:00:00Z,1.1
281.4,101221,-3.9,5.4,0.00672,0,0.1,0,273.2,1,2018-05-07T10:00:00Z,6.66
280.5,94914,1.2,4.5,0.00797,0,1.8,0,280.3,0.2631,2018-05-07T10:00:00Z,4.66
281.9,97207,2.7,4.2,0.0084,0,4,0,281.9,0.3053,2018-05-07T10:00:00Z,4.99
282,99923,4.2,2.3,0.00769,0,2.8,0,279.9,0.2639,2018-05-07T10:00:00Z,4.79
277.4,100679,-0.8,2.3,0.00838,0,1.3,0,282.2,0.2337,2018-05-07T10:00:00Z,2.44
276.6,98775,0.5,2.3,0.00842,0,1.6,0,281.3,0.2299,2018-05-07T10:00:00Z,2.35
282.5,100905,4.7,4,0.00724,0,1.4,0,273.2,1,2018-05-07T10:00:00Z,6.17
281.6,96043,2.5,5.5,0.00854,0,4.6,0,281.2,0.2865,2018-05-07T10:00:00Z,6.04
279.2,98660,-1.8,3.9,0.00789,0,0.2,0,283.3,0.2294,2018-05-07T10:00:00Z,4.3
282,97351.5,1.3,3.7,0.0082,0,3.4,0,282,0.2655,2018-05-07T10:00:00Z,3.92
275.9,98748,-3.4,2.2,0.0078,0,0.7,0,280,0.2511,2018-05-07T10:00:00Z,4.05
